child_aten_op_count,cpu_end_us,cpu_memory_usage,cpu_start_us,cpu_time_total_us,device_memory_usage,device_time_total_us,id,input_shapes,is_async,is_user_annotation,key,module_hierarchy,name,parent_id,parent_name,scope,self_cpu_time_total_us,self_device_time_total_us,stack,top_child_aten_ops
59,781534.471,0,781035.504,0,0,498.9670000000624,9334,,False,True,profile.value_aware_token_selection.layer23,,profile.value_aware_token_selection.layer23,,,0,0,498.9670000000624,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
29,782429.113,0,782075.977,353.1360000000568,0,335.8869999999879,9420,,False,True,profile.layer23.prefill.mlp,,profile.layer23.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.489000000059605,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,782522.227,0,782172.611,0,0,349.61599999992177,9420,,False,True,profile.layer23.prefill.mlp,,profile.layer23.prefill.mlp,,,0,0,349.61599999992177,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
274,786320.854,0,782774.96,3545.8940000000875,0,647.872000000556,9463,,False,True,profile.layer24.prefill,,profile.layer24.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,26.71500000008382,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
274,786344.254,0,782840.801,0,0,3503.4529999999795,9463,,False,True,profile.layer24.prefill,,profile.layer24.prefill,,,0,0,3503.4529999999795,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
211,785321.73,0,783068.212,2253.5179999999236,0,264.6860000004526,9480,,False,True,profile.layer24.prefill.attn,,profile.layer24.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,33.02699999988545,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
211,785324.528,0,783154.383,0,0,2170.1450000000186,9480,,False,True,profile.layer24.prefill.attn,,profile.layer24.prefill.attn,,,0,0,2170.1450000000186,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
59,785149.225,0,784522.781,626.4440000000177,0,36.54399999976158,9624,,False,True,profile.value_aware_token_selection.layer24,,profile.value_aware_token_selection.layer24,0,torch_profiler_generate_trace.py(314): wrapped_select,7,43.51300000003539,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::clone x3; aten::copy_ x3; aten::div x2; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
59,785109.798,0,784597.36,0,0,512.4379999999655,9624,,False,True,profile.value_aware_token_selection.layer24,,profile.value_aware_token_selection.layer24,,,0,0,512.4379999999655,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::clone x3; aten::copy_ x3; aten::div x2; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
29,786268.759,0,785824.592,444.16700000001583,0,341.00800000003073,9710,,False,True,profile.layer24.prefill.mlp,,profile.layer24.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.491999999969266,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::as_strided x3
29,786341.534,0,785925.547,0,0,415.9869999999646,9710,,False,True,profile.layer24.prefill.mlp,,profile.layer24.prefill.mlp,,,0,0,415.9869999999646,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::as_strided x3
274,789930.12,0,786596.919,3333.201000000001,0,708.7059999998892,9753,,False,True,profile.layer25.prefill,,profile.layer25.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,27.044999999925494,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mean x2; aten::mul x12; aten::cosine_similarity x1; aten::copy_ x9; aten::add x10
274,789970.784,0,786687.693,0,0,3283.091000000015,9753,,False,True,profile.layer25.prefill,,profile.layer25.prefill,,,0,0,3283.091000000015,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mean x2; aten::mul x12; aten::cosine_similarity x1; aten::copy_ x9; aten::add x10
211,789201.788,0,786925.174,2276.613999999943,0,268.4960000003921,9770,,False,True,profile.layer25.prefill.attn,,profile.layer25.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.5669999999227,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
211,789204.606,0,787014.428,0,0,2190.1780000000726,9770,,False,True,profile.layer25.prefill.attn,,profile.layer25.prefill.attn,,,0,0,2190.1780000000726,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
59,789025.394,0,788401.228,624.1659999999683,0,36.64300000027288,9914,,False,True,profile.value_aware_token_selection.layer25,,profile.value_aware_token_selection.layer25,0,torch_profiler_generate_trace.py(314): wrapped_select,7,45.47299999988172,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
59,788984.212,0,788468.285,0,0,515.9270000000251,9914,,False,True,profile.value_aware_token_selection.layer25,,profile.value_aware_token_selection.layer25,,,0,0,515.9270000000251,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
29,789878.27,0,789513.641,364.6290000000736,0,330.60499999974854,10000,,False,True,profile.layer25.prefill.mlp,,profile.layer25.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,33.64300000004005,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,789968.0,0,789623.889,0,0,344.1110000000335,10000,,False,True,profile.layer25.prefill.mlp,,profile.layer25.prefill.mlp,,,0,0,344.1110000000335,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
274,793843.039,0,790211.263,3631.7759999999544,0,643.1630000006407,10043,,False,True,profile.layer26.prefill,,profile.layer26.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,27.972999999998137,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
274,793878.511,0,790275.342,0,0,3603.169000000111,10043,,False,True,profile.layer26.prefill,,profile.layer26.prefill,,,0,0,3603.169000000111,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
211,792881.967,0,790492.278,2389.6889999998966,0,263.9790000000503,10060,,False,True,profile.layer26.prefill.attn,,profile.layer26.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.30599999986589,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
211,792881.218,0,790591.26,0,0,2289.957999999984,10060,,False,True,profile.layer26.prefill.attn,,profile.layer26.prefill.attn,,,0,0,2289.957999999984,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
59,792696.201,0,791999.511,696.6899999999441,0,36.482999999658205,10204,,False,True,profile.value_aware_token_selection.layer26,,profile.value_aware_token_selection.layer26,0,torch_profiler_generate_trace.py(314): wrapped_select,7,45.86199999996461,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::clone x3; aten::copy_ x3; aten::div x2; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
59,792655.128,0,792067.838,0,0,587.2900000000373,10204,,False,True,profile.value_aware_token_selection.layer26,,profile.value_aware_token_selection.layer26,,,0,0,587.2900000000373,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::clone x3; aten::copy_ x3; aten::div x2; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
29,793788.127,0,793408.396,379.73100000002887,0,337.13500000024214,10290,,False,True,profile.layer26.prefill.mlp,,profile.layer26.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,40.097000000067055,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,793875.887,0,793514.303,0,0,361.58400000003166,10290,,False,True,profile.layer26.prefill.mlp,,profile.layer26.prefill.mlp,,,0,0,361.58400000003166,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
274,797433.418,0,794135.711,3297.7069999999367,0,641.4640000002692,10333,,False,True,profile.layer27.prefill,,profile.layer27.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,28.405999999959022,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
274,797482.032,0,794200.926,0,0,3281.106000000029,10333,,False,True,profile.layer27.prefill,,profile.layer27.prefill,,,0,0,3281.106000000029,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
211,796716.46,0,794430.317,2286.1429999999236,0,263.9150000005029,10350,,False,True,profile.layer27.prefill.attn,,profile.layer27.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,36.69599999987986,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
211,796709.87,0,794518.316,0,0,2191.5540000000037,10350,,False,True,profile.layer27.prefill.attn,,profile.layer27.prefill.attn,,,0,0,2191.5540000000037,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
59,796525.783,0,795910.04,615.7430000000168,0,36.67099999997299,10494,,False,True,profile.value_aware_token_selection.layer27,,profile.value_aware_token_selection.layer27,0,torch_profiler_generate_trace.py(314): wrapped_select,7,45.83900000003632,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
59,796484.9,0,795978.413,0,0,506.487000000081,10494,,False,True,profile.value_aware_token_selection.layer27,,profile.value_aware_token_selection.layer27,,,0,0,506.487000000081,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
29,797376.365,0,797024.996,351.36899999994785,0,335.5989999999292,10580,,False,True,profile.layer27.prefill.mlp,,profile.layer27.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,33.63500000000931,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,797479.184,0,797132.033,0,0,347.15099999995437,10580,,False,True,profile.layer27.prefill.mlp,,profile.layer27.prefill.mlp,,,0,0,347.15099999995437,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
215,800856.33,0,797842.923,3013.4070000000065,0,605.7569999998668,10637,,False,True,profile.layer28.prefill,,profile.layer28.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,29.9670000000624,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x10; aten::add x10; aten::mean x2; aten::copy_ x6; aten::bmm x2
215,800863.56,0,797907.971,0,0,2955.5890000000363,10637,,False,True,profile.layer28.prefill,,profile.layer28.prefill,,,0,0,2955.5890000000363,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x10; aten::add x10; aten::mean x2; aten::copy_ x6; aten::bmm x2
152,800037.38,0,798132.44,1904.9400000000605,0,231.01899999950547,10654,,False,True,profile.layer28.prefill.attn,,profile.layer28.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,41.320999999996275,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::add x6; aten::bmm x2; aten::mul x5; aten::cat x2; aten::item x5
152,800029.122,0,798250.803,0,0,1778.3190000000177,10654,,False,True,profile.layer28.prefill.attn,,profile.layer28.prefill.attn,,,0,0,1778.3190000000177,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::add x6; aten::bmm x2; aten::mul x5; aten::cat x2; aten::item x5
29,800796.155,0,800384.318,411.83700000005774,0,334.2240000003949,10824,,False,True,profile.layer28.prefill.mlp,,profile.layer28.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,37.55200000014156,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,800860.84,0,800497.879,0,0,362.96100000001024,10824,,False,True,profile.layer28.prefill.mlp,,profile.layer28.prefill.mlp,,,0,0,362.96100000001024,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
215,804010.676,0,801163.754,2846.9220000000205,0,601.4070000001229,10867,,False,True,profile.layer29.prefill,,profile.layer29.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,29.0,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x10; aten::add x10; aten::mean x2; aten::copy_ x6; aten::to x9
215,804052.15,0,801234.136,0,0,2818.0139999999665,10867,,False,True,profile.layer29.prefill,,profile.layer29.prefill,,,0,0,2818.0139999999665,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x10; aten::add x10; aten::mean x2; aten::copy_ x6; aten::to x9
152,803107.885,0,801481.488,1626.3969999999972,0,226.6689999999944,10884,,False,True,profile.layer29.prefill.attn,,profile.layer29.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,39.021999999997206,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::add x6; aten::mul x5; aten::cat x2; aten::bmm x2; aten::item x5
152,803106.54,0,801574.408,0,0,1532.1319999999832,10884,,False,True,profile.layer29.prefill.attn,,profile.layer29.prefill.attn,,,0,0,1532.1319999999832,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::add x6; aten::mul x5; aten::cat x2; aten::bmm x2; aten::item x5
29,803956.349,0,803598.358,357.9910000000382,0,333.9980000000214,11054,,False,True,profile.layer29.prefill.mlp,,profile.layer29.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,33.63000000000466,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,804049.59,0,803704.295,0,0,345.2949999999255,11054,,False,True,profile.layer29.prefill.mlp,,profile.layer29.prefill.mlp,,,0,0,345.2949999999255,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
215,807021.661,0,804290.143,2731.5179999999236,0,605.5920000007609,11097,,False,True,profile.layer30.prefill,,profile.layer30.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,26.49199999985285,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x10; aten::add x10; aten::mean x2; aten::copy_ x6; aten::to x9
215,807052.38,0,804356.42,0,0,2695.9599999999627,11097,,False,True,profile.layer30.prefill,,profile.layer30.prefill,,,0,0,2695.9599999999627,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x10; aten::add x10; aten::mean x2; aten::copy_ x6; aten::to x9
152,806272.305,0,804585.995,1686.3100000000559,0,233.32100000046194,11114,,False,True,profile.layer30.prefill.attn,,profile.layer30.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,40.739000000059605,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::add x6; aten::mul x5; aten::item x5; aten::_local_scalar_dense x5; aten::cat x2
152,806285.146,0,804688.402,0,0,1596.7439999999478,11114,,False,True,profile.layer30.prefill.attn,,profile.layer30.prefill.attn,,,0,0,1596.7439999999478,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::add x6; aten::mul x5; aten::item x5; aten::_local_scalar_dense x5; aten::cat x2
29,806968.597,0,806592.292,376.3049999999348,0,331.2460000003921,11284,,False,True,profile.layer30.prefill.mlp,,profile.layer30.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.30299999983981,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,807049.692,0,806696.684,0,0,353.00800000003073,11284,,False,True,profile.layer30.prefill.mlp,,profile.layer30.prefill.mlp,,,0,0,353.00800000003073,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
215,809913.784,0,807306.2,2607.5840000000317,0,598.8080000001937,11327,,False,True,profile.layer31.prefill,,profile.layer31.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,28.381999999983236,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x10; aten::add x10; aten::mean x2; aten::copy_ x6; aten::to x9
215,809951.966,0,807370.155,0,0,2581.810999999987,11327,,False,True,profile.layer31.prefill,,profile.layer31.prefill,,,0,0,2581.810999999987,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x10; aten::add x10; aten::mean x2; aten::copy_ x6; aten::to x9
152,809180.895,0,807595.665,1585.2299999999814,0,226.44100000010803,11344,,False,True,profile.layer31.prefill.attn,,profile.layer31.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,39.63699999998789,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::add x6; aten::mul x5; aten::cat x2; aten::item x5; aten::_local_scalar_dense x5
152,809177.307,0,807691.321,0,0,1485.9860000000335,11344,,False,True,profile.layer31.prefill.attn,,profile.layer31.prefill.attn,,,0,0,1485.9860000000335,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::add x6; aten::mul x5; aten::cat x2; aten::item x5; aten::_local_scalar_dense x5
29,809858.972,0,809499.126,359.84599999990314,0,332.1110000000335,11514,,False,True,profile.layer31.prefill.mlp,,profile.layer31.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.44499999983236,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::as_strided x3
29,809949.374,0,809592.974,0,0,356.39999999990687,11514,,False,True,profile.layer31.prefill.mlp,,profile.layer31.prefill.mlp,,,0,0,356.39999999990687,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::as_strided x3
11516,830820.452,0,830819.3,0,0,1.1520000000018626,1,,False,True,profile.request,,profile.request,,,0,0,1.1520000000018626,,aten::linear x371; aten::matmul x289; aten::mm x225; aten::addmm x146; aten::mul x498; aten::bmm x112; aten::conv2d x1; aten::convolution x1
